0	0	0,000383652	0
0,008341675	0	0,000778249	0
0,01668335	0	0,000867496	0
0,025025025	0	0,001545839	0
0,0333667	0	0,001437933	0
0,041708375	0	0,001527223	0
0,05005005	0	0,001481766	0
0,058391725	0	0,001725562	0
0,0667334	0	0,00202009	0
0,075075075	0	0,001938464	0
0,08341675	0	0,001864156	0
0,091758425	0	0,001363049	0
0,1001001	0	0,001329507	0
0,108441775	0	0,001170908	0
0,11678345	0	0,000989587	0
0,125125125	0	0,000769143	0
0,1334668	0	0,000769708	0
0,141808475	0	0,000654879	0
0,15015015	0	0,0005916	0
0,158491825	0	0,000658502	0
0,1668335	0	0,000666006	0
0,175175175	0	0,00056766	0
0,18351685	0	0,000654941	0
0,191858525	0	0,000736308	0
0,2002002	0	0,000693434	0
0,208541875	0	0,000754156	0
0,21688355	0	0,00079623	0
0,225225225	0	0,000887966	0
0,2335669	0	0,000853485	0
0,241908575	0	0,000802646	0
0,25025025	0	0,00084085	0
0,258591925	0	0,001111387	0
0,2669336	0	0,001119735	0
0,275275275	0	0,001112015	0
0,28361695	0	0,00132642	0
0,291958625	0	0,001032059	0
0,3003003	0	0,001100748	0
0,308641975	0	0,001269928	0
0,31698365	0	0,001395007	0
0,325325325	0	0,001230622	0
0,333667	0	0,001363607	0
0,342008675	0	0,00107365	0
0,35035035	0	0,000969782	0
0,358692025	0	0,001080412	0
0,3670337	0	0,000836465	0
0,375375375	0	0,000944223	0
0,38371705	0	0,000817325	0
0,392058725	0	0,000721627	0
0,4004004	0	0,00083594	0
0,408742075	0	0,000792342	0
0,41708375	0	0,000733781	0
0,425425425	0	0,000716554	0
0,4337671	0	0,000591109	0
0,442108775	0	0,000550552	0
0,45045045	0	0,000536189	0
0,458792125	0	0,00039579	0
0,4671338	0	0,000338479	0
0,475475475	0	0,000423584	0
0,48381715	0	0,00032343	0
0,492158825	0	0,00037684	0
0,500500501	0	0,000284262	0
0,508842176	0	0,000196085	0
0,517183851	0	0,000200776	0
0,525525526	0	0,000223944	0
0,533867201	0	0,00020849	0
0,542208876	0	0,00022714	0
0,550550551	0	0	0
0,558892226	0	0,000105299	0
0,567233901	0	0,000228913	0
0,575575576	0	0,000244708	0
0,583917251	0	0,000342149	0
0,592258926	0	0,00037442	0
0,600600601	0	0,000274718	0
0,608942276	0	0,000197035	0
0,617283951	0	0,000342531	0
0,625625626	0	0,000333141	0
0,633967301	0	0,000942992	0
0,642308976	0	0,018608813	0
0,650650651	0	0,058565063	0
0,658992326	0	0,128778995	0
0,667334001	0	0,224329195	0
0,675675676	0	0,370638	0
0,684017351	0	0,466842296	0
0,692359026	0	0,538960883	0
0,700700701	0	0,592340873	0
0,709042376	0	0,626205404	0
0,717384051	0	0,646510424	0
0,725725726	0	0,659187609	0
0,734067401	0	0,666439737	0
0,742409076	0	0,670604323	0
0,750750751	0	0,671474215	0
0,759092426	0	0,674457057	0
0,767434101	0	0,674999359	0
0,775775776	0	0,675504046	0
0,784117451	0	0,675856246	0
0,792459126	0	0,676643993	0
0,800800801	0	0,676737044	0
0,809142476	0	0,677240439	0
0,817484151	0	0,677631873	0
0,825825826	0	0,677805877	0
0,834167501	0	0,677880867	0
0,842509176	0	0,676862095	0
0,850850851	0	0,676155291	0
0,859192526	0	0,676156598	0
0,867534201	0	0,675933025	0
0,875875876	0	0,675901923	0
0,884217551	0	0,675858993	0
0,892559226	0	0,675782622	0
0,900900901	0	0,675791587	0
0,909242576	0	0,675574983	0
0,917584251	0	0,675562684	0
0,925925926	0	0,675604993	0
0,934267601	0	0,675472846	0
0,942609276	0	0,675473266	0
0,950950951	0	0,675401923	0
0,959292626	0	0,675405684	0
0,967634301	0	0,675531803	0
0,975975976	0	0,675416465	0
0,984317651	0	0,675486232	0
0,992659326	0	0,675694674	0
1,001001001	0	0,67579979	0
1,009342676	0	0,67600449	0
1,017684351	0	0,676586541	0
1,026026026	0	0,67792966	0
1,034367701	0	0,679710281	0
1,042709376	0	0,683699184	0
1,051051051	0	0,700826102	0
1,059392726	0	0,748060477	0
1,067734401	0	0,816192856	0
1,076076076	0	0,88769369	0
1,084417751	0	0,932075629	0
1,092759426	0	0,962356883	0
1,101101101	0	0,981000468	0
1,109442776	0	0,991041417	0
1,117784451	0	0,99765388	0
1,126126126	0	0,999766633	0
1,134467801	0	1	0
1,142809476	0	0,999952083	0
1,151151151	0	0,999945772	0
1,159492826	0	0,999478698	0
1,167834501	0	0,999021027	0
1,176176176	0	0,998807975	0
1,184517851	0	0,998744729	0
1,192859526	0	0,998442611	0
1,201201201	0	0,998293045	0
1,209542876	0	0,998288458	0
1,217884551	0	0,997884391	0
1,226226226	0	0,997883921	0
1,234567901	0	0,998055115	0
1,242909576	0	0,998039261	0
1,251251251	0	0,99839872	0
1,259592926	0	0,998365561	0
1,267934601	0	0,99833927	0
1,276276276	0	0,998431719	0
1,284617951	0	0,998318912	0
1,292959626	0	0,998527384	0
1,301301301	0	0,998539855	0
1,309642976	0	0,998604437	0
1,317984651	0	0,998448162	0
1,326326326	0	0,998435893	0
1,334668001	0	0,998640597	0
1,343009676	0	0,998687151	0
1,351351351	0	0,998711031	0
1,359693026	0	0,998680301	0
1,368034701	0	0,998706187	0
1,376376376	0	0,998598954	0
1,384718051	0	0,998686019	0
1,393059726	0	0,998794095	0
1,401401401	0	0,998904025	0
1,409743076	0	0,998659595	0
1,418084751	0	0,998756522	0
1,426426426	0	0,998688174	0
1,434768101	0	0,998765527	0
1,443109776	0	0,998817587	0
1,451451451	0	0,998609476	0
