08:15;787_undir_1766_3527_song1;4;AV
08:17;787_undir_1766_3527_headmovement1;2;AV
08:19;787_undir_1766_3527_call1;2;AV
08:21;787_undir_1766_3527_headmovement2;4;AV
08:23;787_undir_1766_3527_song2;2;AV
08:25;787_undir_1771_3532_call2;4;AV
08:27;787_undir_1766_3527_song1;2;AV
08:30;787_undir_1766_3527_headmovement1;3;AV
08:31;787_undir_1766_3527_headmovement2;2;AV
08:32;787_undir_1766_3527_song3;2;AV
08:34;787_undir_1771_3532_call2;3;AV
08:36;787_undir_1766_3527_headmovement2;2;AV
08:38;787_undir_1766_3527_song3;4;AV
08:41;787_undir_1766_3527_headmovement1;3;AV
08:43;787_undir_1766_3527_call1;1;AV
08:44;787_undir_1766_3527_song2;2;AV
09:15;787_undir_1766_3527_call1;4;AV
09:17;787_undir_1766_3527_song1;3;AV
09:20;787_undir_1766_3527_headmovement1;3;AV
09:23;787_undir_1766_3527_call1;2;AV
09:26;787_undir_1766_3527_song1;3;AV
09:29;787_undir_1766_3527_headmovement2;4;AV
09:32;787_undir_1766_3527_song3;2;AV
09:34;787_undir_1771_3532_call2;3;AV
09:36;787_undir_1766_3527_song2;2;AV
09:38;787_undir_1771_3532_call2;3;AV
09:40;787_undir_1766_3527_song2;3;AV
09:42;787_undir_1766_3527_headmovement1;2;AV
09:43;787_undir_1766_3527_song1;3;AV
10:15;787_undir_1766_3527_song3;4;AV
10:16;787_undir_1766_3527_song2;1;AV
10:20;787_undir_1771_3532_call2;2;AV
10:22;787_undir_1766_3527_headmovement2;4;AV
10:25;787_undir_1771_3532_call2;5;AV
10:27;787_undir_1766_3527_song3;3;AV
10:30;787_undir_1766_3527_headmovement1;2;AV
10:32;787_undir_1766_3527_call1;1;AV
10:33;787_undir_1766_3527_headmovement1;2;AV
10:35;787_undir_1766_3527_song1;4;AV
10:37;787_undir_1766_3527_call1;5;AV
10:40;787_undir_1766_3527_headmovement1;2;AV
10:42;787_undir_1766_3527_song2;4;AV
10:44;787_undir_1771_3532_call2;2;AV
12:15;787_undir_1766_3527_headmovement2;3;AV
12:16;787_undir_1766_3527_headmovement1;2;AV
12:19;787_undir_1771_3532_call2;1;AV
12:20;787_undir_1766_3527_song3;2;AV
12:23;787_undir_1766_3527_headmovement1;4;AV
12:26;787_undir_1766_3527_song3;3;AV
12:28;787_undir_1771_3532_call2;3;AV
12:32;787_undir_1766_3527_call1;4;AV
12:35;787_undir_1766_3527_headmovement2;3;AV
12:38;787_undir_1766_3527_song2;2;AV
12:40;787_undir_1766_3527_headmovement1;4;AV
12:43;787_undir_1766_3527_call1;2;AV
14:15;787_undir_1766_3527_song1;3;AV
14:16;787_undir_1766_3527_song2;2;AV
14:20;787_undir_1771_3532_call2;3;AV
14:23;787_undir_1766_3527_headmovement2;4;AV
14:26;787_undir_1766_3527_call1;1;AV
14:27;787_undir_1766_3527_headmovement1;2;AV
14:30;787_undir_1766_3527_song3;2;AV
14:34;787_undir_1771_3532_call2;4;AV
14:36;787_undir_1766_3527_headmovement1;1;AV
14:37;787_undir_1766_3527_call1;3;AV
14:40;787_undir_1771_3532_call2;2;AV
14:43;787_undir_1766_3527_headmovement2;3;AV
16:15;787_undir_1766_3527_headmovement2;3;AV
16:17;787_undir_1766_3527_headmovement1;2;AV
16:19;787_undir_1766_3527_call1;5;AV
16:22;787_undir_1766_3527_song2;3;AV
16:25;787_undir_1771_3532_call2;5;AV
16:30;787_undir_1766_3527_song1;2;AV
16:33;787_undir_1766_3527_headmovement1;2;AV
16:36;787_undir_1766_3527_song3;2;AV
16:38;787_undir_1771_3532_call2;1;AV
16:40;787_undir_1771_3532_call2;4;AV
16:43;787_undir_1766_3527_headmovement1;2;AV
16:44;787_undir_1766_3527_headmovement2;1;AV
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
