0	0	0,949831134	0
0,008	0	0,950070068	0
0,017	0	0,949954168	0
0,025	0	0,949764901	0
0,033	0	0,949423649	0
0,042	0	0,949398558	0
0,05	0	0,949345995	0
0,058	0	0,949348959	0
0,067	0	0,949222191	0
0,075	0	0,948655996	0
0,083	0	0,948505734	0
0,092	0	0,94876694	0
0,1	0	0,94889041	0
0,108	0	0,948835848	0
0,117	0	0,948497214	0
0,125	0	0,948425905	0
0,133	0	0,948607027	0
0,142	0	0,948459228	0
0,15	0	0,948377582	0
0,158	0	0,948203446	0
0,167	0	0,948440083	0
0,175	0	0,948640014	0
0,184	0	0,948964946	0
0,192	0	0,948837521	0
0,2	0	0,949056521	0
0,209	0	0,948963357	0
0,217	0	0,948768175	0
0,225	0	0,948825641	0
0,234	0	0,948995874	0
0,242	0	0,949004596	0
0,25	0	0,948954823	0
0,259	0	0,948889357	0
0,267	0	0,948701111	0
0,275	0	0,948685796	0
0,284	0	0,948391164	0
0,292	0	0,948536813	0
0,3	0	0,948421431	0
0,309	0	0,947753881	0
0,317	0	0,947403304	0
0,325	0	0,947879507	0
0,334	0	0,948545263	0
0,342	0	0,948837177	0
0,35	0	0,948839209	0
0,359	0	0,949224502	0
0,367	0	0,949216834	0
0,375	0	0,948959112	0
0,384	0	0,948847867	0
0,392	0	0,948724873	0
0,4	0	0,94876449	0
0,409	0	0,948764407	0
0,417	0	0,947975269	0
0,425	0	0,94828956	0
0,434	0	0,948293735	0
0,442	0	0,948389979	0
0,45	0	0,948732757	0
0,459	0	0,948736507	0
0,467	0	0,948979882	0
0,475	0	0,949150953	0
0,484	0	0,949148116	0
0,492	0	0,949170508	0
0,501	0	0,949425969	0
0,509	0	0,94959848	0
0,517	0	0,949602754	0
0,526	0	0,949566097	0
0,534	0	0,947752176	0
0,542	0	0,914204785	0
0,551	0	0,823773194	0
0,559	0	0,663930065	0
0,567	0	0,54939387	0
0,576	0	0,485138841	0
0,584	0	0,458424667	0
0,592	0	0,449638113	0
0,601	0	0,446932676	0
0,609	0	0,44626676	0
0,617	0	0,445346767	0
0,626	0	0,443633898	0
0,634	0	0,443020339	0
0,642	0	0,443915931	0
0,651	0	0,449090797	0
0,659	0	0,448485956	0
0,667	0	0,447835516	0
0,676	0	0,44780052	0
0,684	0	0,447600282	0
0,692	0	0,447741022	0
0,701	0	0,447871462	0
0,709	0	0,446292041	0
0,717	0	0,446503507	0
0,726	0	0,445347666	0
0,734	0	0,445084542	0
0,742	0	0,445082677	0
0,751	0	0,445090961	0
0,759	0	0,445655163	0
0,767	0	0,445682849	0
0,776	0	0,445739596	0
0,784	0	0,445350731	0
0,792	0	0,446316114	0
0,801	0	0,446262988	0
0,809	0	0,446579645	0
0,817	0	0,446782341	0
0,826	0	0,44695967	0
0,834	0	0,445781476	0
0,843	0	0,446073378	0
0,851	0	0,445670185	0
0,859	0	0,445756132	0
0,868	0	0,445666072	0
0,876	0	0,445339877	0
0,884	0	0,459063493	0
0,893	0	0,52465482	0
0,901	0	0,610647103	0
0,909	0	0,646099211	0
0,918	0	0,653239559	0
0,926	0	0,663765795	0
0,934	0	0,670911074	0
0,943	0	0,672618875	0
0,951	0	0,674478699	0
0,959	0	0,674193932	0
0,968	0	0,674713933	0
0,976	0	0,675055866	0
0,984	0	0,673533146	0
0,993	0	0,673569239	0
1,001	0	0,672424171	0
1,009	0	0,672023211	0
1,018	0	0,67167003	0
1,026	0	0,671370787	0
1,034	0	0,671180048	0
